season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2013,2,MIN,REG,CHI,16,30,227,1,1,1,0,0,0,258,100,9,0.292809836797958,-4.55047466925212,0,33,123,0,1,1,8,-4.02321170654224,0,16,28,227,1,0,0,258,100,9,2.90282729756886,0,1,55,0,8,5,13,2,1,8,4,2,0,4,0,0,0,0,0,0,2,2,1,3,25,1,0,0,4,150,3,3,0,0,28,1,0,3,0,0,0,0,0,0,0,0,0,0,28;28;22,,,78,0,0,3,3,0,0,1,0,0,0,0,0
2013,2,NE,REG,NYJ,19,39,185,1,0,1,-7,0,0,391,106,7,-7.26286315490039,-13.7438358786779,0,24,54,0,0,0,1,-12.2413106950179,0,19,39,185,1,0,0,391,106,7,-5.79774057157816,0,0,34,0,24,7,33,2,4,25,9,3,14,7,0,1,0,0,1,1,1,1,0,3,30,5,6,72,1,25,2,3,1,0,30,0.666666666666667,0,1,1,0,0,0,0,0,0,1,0,0,21;30,43,,51,43,0,1,1,0,0,1,0,0,0,0,0
2013,2,NO,REG,TB,26,46,322,1,2,4,-26,1,0,409,117,13,-0.871235440173643,-4.61870431900024,0,20,75,0,0,0,4,-5.58605583381723,0,26,44,322,1,0,0,409,117,13,2.07785822791507,0,0,35,8,12,1,3,1,1,12,1,1,31,3,0,0,0,0,0,0,1,1,0,5,35,6,1,-2,1,23,3,4,1,0,44,0.75,0,1,0,2,0,0,0,0,0,1,0,0,44;41;27,43,,112,43,0,1,1,0,0,1,1,1,0,0,27
2013,2,NYG,REG,DEN,28,49,362,1,4,1,-9,0,0,533,149,15,-5.76698419624948,-0.838607123919896,0,19,23,1,0,0,3,-6.29223680263385,0,28,49,362,1,0,0,533,149,15,-4.0839431815409,0,0,34,23,25,2,6,2,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,4,16,4,2,13,5,121,3,3,0,0,41,1,0,1,1,1,0,0,0,0,0,0,0,0,36;24;41,,,101,0,0,2,2,0,0,1,0,0,0,0,0
2013,2,NYJ,REG,NE,15,35,214,0,3,4,-25,0,0,443,64,8,-9.22968602803303,-12.8845456668309,0,32,129,1,1,0,6,0.808452465804294,0,15,35,214,0,1,1,443,64,8,-12.7137843784876,0,0,34,0,28,4,13,0,1,7,1,0,0,3,0,0,0,0,1,1,0,0,0,8,66,5,2,7,0,0,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,1,1,0,0,1,0,0,0,0,0
2013,2,PHI,REG,LAC,23,37,428,2,0,2,-17,1,0,452,222,15,15.5297759824144,6.62485199669997,0,19,100,1,0,0,7,5.05567440469885,0,23,36,428,2,0,0,452,219,15,19.1000959749045,0,0,59,0,16,2,8,3,1,6,3,0,0,2,0,0,0,0,0,0,2,2,0,9,77,5,0,0,8,186,3,4,1,0,48,0.75,0,1,1,1,0,0,0,0,0,1,0,0,25;48;32,46,,105,46,0,3,3,0,0,1,0,0,0,0,0
2013,2,PIT,REG,CIN,20,37,251,1,1,2,-17,0,0,427,119,11,-2.02457510924432,-1.05588071876102,0,16,44,0,0,0,2,-5.8074757387691,0,20,36,251,1,1,1,427,119,11,-3.37907949526561,0,0,48,1,31,1,3,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,29,4,2,37,2,54,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,1,1,0,0,1,0,0,0,0,0
2013,2,SEA,REG,SF,8,19,142,1,1,4,-24,0,0,224,52,5,1.04461177099448,-10.7763935537899,0,47,172,2,1,0,12,-7.6790171546163,0,8,17,142,1,0,0,224,52,5,7.1035717034774,0,0,23,2,22,2,16,2,3,20,5,3,69,8,0,0,1,0,1,2,2,2,0,10,84,1,2,31,1,24,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,30;37,,,67,0,0,3,3,0,0,1,0,0,0,0,0
2013,2,SF,REG,SEA,13,28,127,0,3,3,-20,1,1,232,67,6,-24.898302966269,-12.8515127759713,0,20,100,0,0,0,5,-0.463895540451631,0,13,26,127,0,0,0,232,67,6,-16.4789340111311,0,0,35,8,38,8,34,0,4,24,7,1,1,4,0,0,0,0,0,0,0,0,0,12,121,5,1,0,2,52,1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,0,0,0,0,,0,0,0,0,0
2013,2,TB,REG,NO,9,22,125,1,1,1,-12,1,1,291,24,6,-10.0311308587552,-16.3994469425895,0,33,160,0,0,0,7,2.59372193356882,0,9,22,125,1,0,0,291,24,6,-4.72822193690809,0,0,37,15,17,2,13,1,4,26,6,2,85,11,1,0,0,0,0,0,0,0,0,10,118,6,2,0,1,33,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,47,,0,47,0,2,2,0,0,1,0,0,0,0,0
2013,2,TEN,REG,HOU,17,30,148,2,0,4,-19,0,0,287,63,6,0.912069147914387,-2.04505249857903,0,33,119,0,1,0,7,-5.42565553211575,0,17,30,148,2,0,0,287,63,6,2.56379257043192,0,0,56,3,7,4,25,0,2,18,8,2,55,8,1,0,0,0,1,2,0,0,0,9,70,5,4,18,0,0,1,2,1,0,47,0.5,0,0,0,1,0,0,0,0,0,1,0,0,47,48,,47,48,0,3,3,0,0,1,0,0,0,0,0
2013,2,WAS,REG,GB,26,40,320,3,1,1,-6,0,0,282,167,15,10.7568445215089,0.187459513545036,0,17,108,0,0,0,3,2.46596123964991,0,26,40,320,3,0,0,282,167,15,12.0278479327768,0,0,50,3,13,5,42,1,4,39,6,0,0,0,0,0,0,0,0,0,0,0,0,7,78,3,2,9,3,59,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,50,,0,50,0,2,2,0,0,1,0,0,0,0,0
2013,3,ARI,REG,NO,18,35,187,0,2,4,-26,0,0,350,93,9,-16.9564006046858,-5.16557898372412,0,16,86,1,0,0,6,3.72545644093771,0,18,32,187,0,0,0,350,93,9,-8.28332233359106,0,0,52,0,6,7,30,0,4,23,5,1,0,5,0,1,0,0,1,1,0,0,0,3,18,3,2,15,3,87,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2013,3,ATL,REG,MIA,23,38,231,2,1,0,0,0,0,287,123,14,10.4021401035022,-0.0439620501286221,0,30,146,0,0,0,9,2.13912440575525,0,23,37,231,2,0,0,287,123,14,11.6547233518386,0,0,38,0,6,3,17,2,5,41,8,1,19,5,0,1,0,0,0,0,1,1,0,7,59,1,3,4,0,0,3,4,1,0,52,0.75,0,1,1,0,1,0,0,0,1,0,0,0,52;20;33,35,,105,35,0,2,2,0,0,1,0,0,0,0,0
2013,3,BAL,REG,HOU,16,24,171,0,0,2,-10,1,0,177,93,7,7.5384114147157,4.44204322993755,0,31,75,1,0,0,5,-6.77881340744769,0,16,24,171,0,0,0,177,93,7,10.1358163314865,0,1,45,0,20,9,37,0,3,24,7,1,37,5,1,0,0,0,1,1,0,0,0,10,87,4,2,93,2,53,3,3,0,0,45,1,0,1,0,2,0,0,0,0,0,0,0,0,28;45;43,,,116,0,0,3,3,0,0,1,0,0,0,0,0
2013,3,BUF,REG,NYJ,19,42,243,1,0,8,-35,0,0,460,74,6,-11.1305542836544,-8.50938438642316,1,25,120,0,2,0,4,-3.10693798980467,0,19,41,243,1,0,0,460,74,6,-0.834485348115722,1,0,43,0,30,2,6,0,0,0,2,2,46,5,0,0,0,0,1,1,0,0,0,7,87,4,2,4,1,18,4,4,0,0,43,1,0,2,1,1,0,0,0,0,0,0,0,0,37;23;43;26,,,129,0,0,0,0,0,0,,0,0,0,0,0
2013,3,CAR,REG,NYG,15,27,223,3,1,1,-15,0,0,368,31,11,7.43652252823423,0.506475181491291,0,46,194,2,0,0,15,3.24053678562632,0,15,27,223,3,0,0,368,31,11,9.90390882565017,0,0,29,0,24,8,50,1,7,45,10,2,6,3,0,1,0,0,0,0,1,1,0,4,32,3,2,12,0,0,1,1,0,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,5,5,0,0,1,0,0,0,0,0
2013,3,CHI,REG,PIT,20,30,159,1,0,2,-8,0,0,205,57,7,3.69037676938408,3.6964546640714,0,28,107,2,0,0,6,0.428674027905799,0,20,30,159,1,1,0,205,57,7,6.15593846571231,0,0,39,7,15,4,16,3,3,27,5,2,51,6,1,0,0,0,1,1,3,3,1,3,25,4,0,0,5,73,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,47;32,,,79,0,0,4,5,0,1,0.8,0,0,0,0,0
2013,3,CIN,REG,GB,20,28,235,2,1,4,-20,1,1,220,140,12,2.4545907183549,9.25326326063701,0,24,82,2,1,1,5,-5.46351679816144,0,20,28,235,2,1,1,220,140,12,6.93930180656025,0,0,56,1,9,4,18,1,4,27,8,2,9,7,0,1,0,0,2,2,2,2,1,5,43,4,0,0,4,111,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,52,,0,52,0,4,5,0,1,0.8,0,0,0,0,0
2013,3,CLE,REG,MIN,31,55,332,4,3,3,-26,0,0,401,145,18,-5.56943051028012,-6.38501798665082,0,17,103,0,0,0,4,2.17684603005182,0,31,54,332,4,0,0,401,145,18,0.744535079692096,0,0,51,0,24,5,28,2,6,33,10,1,13,6,0,1,0,0,0,0,2,2,0,5,47,5,3,20,1,26,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,4,4,0,0,1,0,0,0,0,0
2013,3,DAL,REG,LA,17,24,210,3,0,1,-7,0,0,189,69,12,10.9951329262371,8.11564053098361,0,34,193,1,1,0,8,2.79022334312322,0,17,24,210,3,0,0,189,69,12,12.3703062046229,0,0,43,1,11,7,47,1,6,43,8,0,0,5,0,1,0,0,1,1,1,1,0,6,72,1,4,16,0,0,1,2,1,0,19,0.5,1,0,0,0,0,0,0,0,1,0,0,0,19,35,,19,35,0,4,4,0,0,1,0,0,0,0,0
2013,3,DEN,REG,LV,32,37,374,3,0,1,-2,1,1,248,167,20,18.2549205887128,21.7925561440958,0,35,164,1,2,1,10,-1.20971797982929,0,32,37,374,3,0,0,248,167,20,24.0220887895205,0,0,31,1,17,4,15,0,3,23,6,0,0,2,0,0,0,0,1,2,0,0,0,5,40,5,3,34,1,8,3,3,0,0,53,1,0,0,0,2,1,0,0,0,0,0,0,0,53;41;40,,,134,0,0,4,4,0,0,1,0,0,0,0,0
2013,3,DET,REG,WAS,25,42,385,2,1,1,-7,0,0,357,171,18,12.533895794904,1.09347452720006,0,23,63,1,0,0,4,-3.24805941723753,0,25,42,385,2,0,0,357,171,18,13.9468437211087,0,0,40,6,32,2,23,1,2,26,8,1,4,7,0,0,0,0,0,0,1,1,0,8,71,3,2,9,1,15,2,2,0,0,32,1,0,1,1,0,0,0,0,0,0,0,0,0,32;28,,,60,0,0,3,3,0,0,1,0,0,0,0,0
2013,3,GB,REG,CIN,26,43,244,1,2,4,-27,0,0,346,88,12,-6.92229926615167,-0.450659898065385,0,30,182,1,1,1,11,-2.87978452712157,0,26,42,244,1,0,0,346,88,12,0.102666084539091,0,0,44,0,14,5,17,5,4,20,5,1,1,3,0,0,0,0,0,0,3,3,1,4,55,4,0,0,2,21,3,3,0,0,41,1,1,1,0,1,0,0,0,0,0,0,0,0,41;19;26,,,86,0,0,3,3,0,0,1,0,0,0,0,0
2013,3,HOU,REG,BAL,25,35,194,0,1,3,-24,0,0,223,46,11,-11.82171841349,5.52211114338466,0,23,94,0,0,0,5,-2.45407186512603,0,25,35,194,0,0,0,223,46,11,-8.13022033729606,0,0,40,0,24,6,15,1,2,10,3,0,0,2,0,0,0,0,0,0,0,0,0,14,113,6,2,18,2,55,3,3,0,0,47,1,0,2,0,1,0,0,0,0,0,0,0,0,27;29;47,,,103,0,0,0,0,0,0,,0,0,0,0,0
2013,3,IND,REG,SF,17,26,159,0,0,1,-7,0,0,126,76,9,4.80227470830937,1.66909476885429,0,40,184,3,0,0,9,6.38412634126144,0,17,26,159,0,0,0,126,76,9,6.44397809463475,0,0,34,6,8,3,7,1,3,11,3,1,1,5,0,0,0,0,0,0,1,1,0,1,10,2,2,16,0,0,2,3,1,0,43,0.666666666666667,0,0,0,2,0,0,0,0,0,0,1,0,43;41,51,,84,51,0,3,3,0,0,1,0,0,0,0,0
2013,3,JAX,REG,SEA,18,38,235,0,2,3,-21,0,0,273,115,10,-8.5998796356726,-11.368665099144,0,25,51,2,2,1,8,-6.9705000204558,0,18,36,235,0,0,0,273,115,10,-3.10209652758208,0,0,33,5,43,4,15,1,2,8,6,1,10,4,0,0,0,0,1,2,1,1,0,4,45,4,2,-3,2,54,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,2,2,0,0,1,0,0,0,0,0
2013,3,KC,REG,PHI,22,35,273,0,0,5,-25,0,0,194,183,12,8.78531223927408,-2.44928313927218,0,38,146,1,0,0,7,-10.6660574654005,0,22,33,273,0,0,0,194,183,12,14.4324962916368,0,0,41,1,5,5,22,1,6,34,8,2,34,11,1,0,0,0,0,0,3,3,0,9,65,4,2,12,3,96,4,5,1,0,38,0.8,0,0,4,0,0,0,0,0,0,0,1,0,33;31;34;38,51,,136,51,0,2,2,0,0,1,0,0,0,0,0
2013,3,LA,REG,DAL,29,49,240,1,0,6,-43,0,0,319,127,11,-18.3179964646697,-6.05160721267264,0,12,35,0,0,0,3,-2.11928195127985,0,29,48,240,1,1,1,319,127,11,-13.4917658432969,0,0,46,0,8,3,15,1,1,7,1,0,0,1,0,0,0,0,0,0,1,1,0,5,41,2,2,16,2,46,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2013,3,LAC,REG,TEN,20,24,184,1,0,2,-9,0,0,151,36,10,7.52077798251165,16.6753489524126,0,27,102,1,0,0,5,1.83705804994754,0,20,24,184,1,1,1,151,28,10,9.76668181799804,0,0,47,0,22,4,38,1,2,17,2,0,0,5,0,0,0,0,0,0,0,0,0,5,45,5,1,7,1,21,1,2,0,1,44,0.5,0,0,0,1,0,0,0,0,0,0,0,0,44,,38,44,0,38,2,2,0,0,1,0,0,0,0,0
2013,3,LV,REG,DEN,21,31,316,2,0,3,-23,0,0,306,162,11,12.2310049170919,10.686628568557,0,17,49,1,0,0,3,-4.4557567978336,0,21,31,316,2,0,0,306,162,11,15.1735600088141,0,0,63,0,6,2,3,2,1,2,2,0,0,2,0,0,0,0,1,1,2,2,0,8,77,5,0,0,2,45,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2013,3,MIA,REG,ATL,24,35,236,2,1,5,-41,2,1,302,78,13,-1.87611826371533,6.23134553432465,0,15,90,1,0,0,3,0.054401292669354,0,24,35,236,2,0,0,302,78,13,10.5047596718451,0,0,54,0,2,2,2,1,0,0,5,1,-2,3,0,0,0,0,1,1,1,1,0,2,13,4,0,0,2,48,2,2,0,0,50,1,0,0,0,1,1,0,0,0,0,0,0,0,46;50,,,96,0,0,3,3,0,0,1,0,0,0,0,0
2013,3,MIN,REG,CLE,25,42,228,0,1,6,-33,1,1,423,88,11,-14.7578324624499,-0.967775640033539,0,31,134,3,1,1,9,3.25459954468533,0,25,42,228,0,0,0,423,88,11,-4.34204774374829,0,0,49,0,6,8,38,0,3,26,7,3,36,6,0,1,0,0,1,1,1,1,0,4,35,5,2,2,3,78,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,43;30,,,73,0,0,3,3,0,0,1,0,0,0,0,0
2013,3,NE,REG,TB,25,36,225,2,1,3,-23,0,0,159,143,12,3.13116456041326,1.54594907330142,0,33,156,0,0,0,7,-2.25732609216304,0,25,36,225,2,0,0,159,143,12,8.46718149477829,0,0,29,0,28,1,1,0,3,10,8,1,0,4,0,0,0,0,0,0,0,0,0,6,50,4,2,29,1,24,3,3,0,0,53,1,0,0,1,1,1,0,0,0,0,0,0,0,53;46;33,,,132,0,0,2,2,0,0,1,0,0,0,0,0
2013,3,NO,REG,ARI,29,46,342,3,1,4,-23,0,0,412,148,17,10.9770075053359,2.41931365595924,0,24,104,1,0,0,9,-2.65407112211688,0,29,45,342,3,0,0,412,148,17,16.3842482176526,0,0,38,0,10,5,28,1,4,26,9,2,49,4,0,0,0,0,0,0,0,0,0,4,30,4,3,53,0,0,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,4,4,0,0,1,0,0,0,0,0
2013,3,NYG,REG,CAR,14,27,135,0,2,7,-45,0,0,290,44,5,-16.0398037140106,-8.80201961155291,0,16,60,0,0,0,5,-2.81483917613514,0,14,27,135,0,1,1,290,44,5,-9.35073453558953,0,0,44,0,24,7,31,0,1,15,1,1,9,6,0,0,0,0,0,0,1,1,0,6,45,1,1,0,1,24,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,38,,0,38,0,0,0,0,0,,0,0,0,0,0
2013,3,NYJ,REG,BUF,16,29,331,2,2,0,0,0,0,389,124,11,9.40448522306596,-0.697440114514584,0,41,182,1,0,0,7,-7.70042564404176,0,16,29,331,2,0,0,389,124,11,9.40448522306596,0,0,42,0,20,12,47,2,8,35,17,0,0,0,0,0,0,0,1,2,0,0,0,20,168,5,3,18,3,53,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,47;34,,,81,0,0,3,3,0,0,1,0,0,0,0,0
2013,3,PHI,REG,KC,13,30,201,1,2,6,-34,1,1,429,26,11,-18.2876261729074,-8.26337183343953,0,27,264,1,0,0,9,6.52256576051889,0,13,29,201,1,0,0,429,26,11,-7.54055419625038,0,0,65,0,4,7,29,0,5,25,6,0,0,4,0,1,0,0,1,2,0,0,0,6,45,3,3,14,3,78,1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,0,1,0,0,29,48,,29,48,0,1,1,0,0,1,0,0,0,0,0
2013,3,PIT,REG,CHI,26,41,406,2,2,3,-27,2,2,477,116,15,-12.2312497643885,5.22600426906492,0,21,80,0,2,1,6,-8.00259507523151,0,26,41,406,2,0,0,477,116,15,5.60566799191141,0,0,43,9,11,4,14,1,2,8,6,0,0,3,0,0,0,0,1,1,0,0,0,6,59,6,2,4,2,48,3,3,0,0,44,1,0,1,1,1,0,0,0,0,0,0,0,0,27;36;44,,,107,0,0,2,2,0,0,1,0,0,0,0,0
2013,3,SEA,REG,JAX,21,29,331,5,1,2,-8,1,1,367,110,16,12.4943111959146,17.861758326662,0,36,156,1,0,0,10,-2.54231916920599,0,21,29,331,5,0,0,367,110,16,19.0574612019118,0,0,28,4,32,6,25,0,3,21,8,2,32,6,0,0,0,0,0,0,1,1,0,4,24,2,4,33,2,45,1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,6,6,0,0,1,0,0,0,0,0
2013,3,SF,REG,IND,13,27,150,0,1,3,-11,1,1,215,86,8,-9.60256646567723,-17.6009151670668,0,23,115,1,0,0,6,0.567382769309916,0,13,27,150,0,0,0,215,86,8,-2.69590909522958,0,0,51,6,6,3,10,0,1,7,7,0,0,2,0,0,0,0,0,0,0,0,0,6,48,3,1,14,3,36,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2013,3,TB,REG,NE,19,41,236,0,1,3,-10,0,0,490,72,14,-7.71635254415234,-6.24295300558994,0,22,97,0,0,0,3,-2.76879942754749,0,19,38,236,0,0,0,490,72,14,-1.36040629817073,0,0,46,0,24,4,19,0,3,23,6,1,0,1,0,0,0,0,0,0,0,0,0,4,48,5,1,12,0,0,1,2,1,0,30,0.5,0,0,1,0,0,0,0,0,1,0,0,0,30,38,,30,38,0,0,0,0,0,,0,0,0,0,0
2013,3,TEN,REG,LAC,23,37,299,1,0,2,-17,0,0,454,102,14,6.37992253858817,6.40112857023875,0,29,170,1,2,0,10,3.38845702930121,0,23,36,299,1,0,0,454,102,14,9.43504755076707,0,0,42,0,8,3,11,0,2,9,2,0,0,3,0,0,0,0,2,3,1,1,0,11,116,3,2,6,4,114,2,3,1,0,37,0.666666666666667,0,1,1,0,0,0,0,0,0,1,0,0,20;37,43,,57,43,0,2,2,0,0,1,0,0,0,0,0
2013,3,WAS,REG,DET,32,50,326,0,1,2,-26,1,0,441,160,21,3.86207581051836,2.39702463150024,0,22,120,1,2,1,4,-3.087984118436,0,32,50,326,0,0,0,441,160,21,5.70062306589657,0,0,29,6,36,3,12,0,1,7,10,1,17,6,1,0,0,0,2,3,0,0,0,6,45,4,2,11,4,88,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,43;21,,,64,0,0,2,2,0,0,1,0,0,0,0,0
2013,4,ARI,REG,TB,21,38,248,1,2,1,-8,0,0,320,80,11,-4.73826136262578,-5.9025577596716,0,20,56,0,2,1,4,-8.29634172686599,0,21,37,248,1,0,0,320,80,11,-1.53513692875349,0,0,54,7,7,8,31,0,2,20,8,2,16,4,0,0,0,0,0,0,1,1,0,10,90,3,1,5,0,0,2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,42;27,,,69,0,0,1,1,0,0,1,0,0,0,0,0
2013,4,ATL,REG,NE,34,54,421,2,1,2,-22,0,0,447,169,20,4.44039828555446,0.725411244158476,0,15,58,0,0,0,3,-0.562467937998008,0,34,53,421,2,1,0,447,169,20,8.67889010303159,0,0,32,0,26,3,10,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,6,55,4,1,6,1,29,3,3,0,0,45,1,0,2,0,1,0,0,0,0,0,0,0,0,23;45;25,,,93,0,0,2,2,0,0,1,0,0,0,0,0
2013,4,BAL,REG,BUF,25,50,347,2,5,4,-26,0,0,632,123,13,-14.0813397000763,-4.84869702129948,0,9,24,0,0,0,0,-2.62886662880192,0,25,49,347,2,0,0,632,123,13,-8.55100513597585,0,0,34,35,37,4,9,4,2,20,6,2,1,3,0,0,0,0,0,0,1,1,0,8,59,4,4,31,3,73,2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,35;24,,,59,0,0,2,2,0,0,1,0,0,0,0,0
2013,4,BUF,REG,BAL,10,22,167,1,2,2,-20,1,1,313,73,7,-7.63705570135531,-8.116991547021,0,55,203,1,3,0,11,-4.28801584545366,0,10,22,167,1,0,0,313,73,7,-0.456381064160354,0,0,30,14,18,4,26,0,4,26,12,5,12,14,0,0,0,0,3,3,0,0,0,11,99,0,4,34,0,0,3,3,0,0,27,1,0,3,0,0,0,0,0,0,0,0,0,0,27;27;22,,,76,0,0,2,2,0,0,1,0,0,0,0,0
2013,4,CHI,REG,DET,27,47,317,2,3,3,-31,1,1,568,67,13,-7.93887722724255,0.396661935968599,2,16,131,1,0,0,4,4.39400635426864,0,27,47,317,2,0,0,568,67,13,0.899852682960701,2,0,48,3,19,3,3,4,1,14,1,1,8,2,0,0,0,0,1,1,2,2,0,4,30,3,2,17,6,147,3,3,0,0,34,1,0,2,1,0,0,0,0,0,0,0,0,0,34;28;25,,,87,0,0,1,1,0,0,1,0,0,0,0,0
2013,4,CIN,REG,CLE,23,42,206,0,1,2,-3,1,1,392,101,10,-10.3217883618214,-6.4492567664101,0,20,63,0,1,0,5,-6.74076297755803,0,23,42,206,0,0,0,392,101,10,-5.57418436958835,0,0,35,0,42,5,23,0,3,22,6,0,0,1,0,0,0,0,1,2,0,0,0,3,25,6,2,15,3,60,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,25;43,,,68,0,0,0,0,0,0,,0,0,0,0,0
2013,4,CLE,REG,CIN,25,38,269,2,0,3,-22,0,0,313,159,14,8.65471001848317,4.72079923278407,0,30,89,0,0,0,4,-5.59782791539328,0,25,38,269,2,0,0,313,159,14,13.1869742793494,0,0,41,0,18,2,15,1,2,3,2,1,5,10,0,0,0,0,0,0,1,1,0,5,80,5,1,7,2,60,1,3,1,1,51,0.333333333333333,0,0,0,0,1,0,0,0,1,0,0,0,51,37,49,51,37,49,2,2,0,0,1,0,0,0,0,0
2013,4,DAL,REG,LAC,27,37,246,2,0,3,-19,0,0,264,87,15,1.5745950517738,7.41180197612659,0,16,92,0,0,0,3,6.88310243852902,0,27,37,246,2,2,1,264,87,15,0.332786543192788,0,0,44,17,17,2,9,0,1,7,1,1,52,4,1,0,0,0,1,1,0,0,0,5,33,3,1,38,3,85,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,56,,0,56,0,3,3,0,0,1,0,0,0,0,0
2013,4,DEN,REG,PHI,30,37,337,4,0,1,-6,0,0,250,179,19,19.7373101908808,16.4858571580938,0,33,141,1,0,0,11,0.772796115081292,0,30,37,337,4,0,0,250,179,19,20.3939748272161,0,2,48,1,9,4,12,0,3,13,6,0,0,3,0,0,0,17,0,0,0,0,0,2,25,3,2,0,1,105,1,1,0,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,7,7,0,0,1,0,0,0,0,0
2013,4,DET,REG,CHI,23,35,242,1,1,1,-14,1,1,227,145,13,-4.00289149580542,-2.15840842042651,0,30,159,2,3,1,10,-1.26395501972318,0,23,35,242,1,0,0,227,145,13,-1.30780372912315,0,0,44,3,17,4,23,2,3,31,7,3,44,10,0,0,0,0,2,2,1,1,1,3,25,5,1,57,3,62,4,4,0,0,43,1,0,1,1,2,0,0,0,0,0,0,0,0,23;31;41;43,,,138,0,0,4,4,0,0,1,0,0,0,0,0
2013,4,HOU,REG,SEA,31,49,355,2,2,4,-30,0,0,386,134,21,-5.529384801579,0.432422027295946,0,35,151,0,1,1,7,-7.55230389528103,0,31,49,355,2,1,0,386,134,21,-0.375606327092097,0,0,40,8,20,5,26,2,5,32,10,1,1,3,0,0,0,0,0,0,1,1,0,6,86,4,1,1,2,52,2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,22;42,,,64,0,0,2,2,0,0,1,0,0,0,0,0
